,Unnamed: 0,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
1655,1655,deluxe-new-york,"[{'alias': 'diners', 'title': 'Diners'}]","{'latitude': 40.71441, 'longitude': -73.9911599}",(212) 964-6533,1503.9580018672088,oUIT82l5WPvL4WGaqQmZQw,,False,"{'address1': '135 Division St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['135 Division St', 'New York, NY 10002']}",Deluxe,12129646533.0,2,3.0,4,[],https://www.yelp.com/biz/deluxe-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1656,1656,tria-bakery-cafe-new-york-3,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.713222, 'longitude': -73.997932}",(212) 406-3653,942.5707361823868,A1hTCaZCnqlZGDR10YEEEA,https://s3-media3.fl.yelpcdn.com/bphoto/R-GYbUFREryINit3gEDaQg/o.jpg,False,"{'address1': '22 Chatham Sq', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['22 Chatham Sq', 'New York, NY 10038']}",Tria Bakery Cafe,12124063653.0,2,3.5,31,"['pickup', 'delivery']",https://www.yelp.com/biz/tria-bakery-cafe-new-york-3?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1657,1657,church-and-dey-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.7152100702668, 'longitude': -74.0076826317382}",(212) 312-2000,740.8792689785864,S2K3tOfIv93EVPl4rOvS7w,https://s3-media1.fl.yelpcdn.com/bphoto/dqLt7NGZkaYk79wvFDXPiQ/o.jpg,False,"{'address1': '55 Church St', 'address2': '', 'address3': 'Millenium Hilton', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['55 Church St', 'Millenium Hilton', 'New York, NY 10007']}",Church & Dey,12123122000.0,2,2.5,20,[],https://www.yelp.com/biz/church-and-dey-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1658,1658,curry-heights-brooklyn,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}]","{'latitude': 40.693685, 'longitude': -73.992154}",(718) 260-9000,2086.68108433776,SB4t6vWpxlVQAfCQ3oC1BQ,https://s3-media3.fl.yelpcdn.com/bphoto/jA9ihZBJaDgiLc09iGSw1w/o.jpg,False,"{'address1': '151 Remsen St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['151 Remsen St', 'Brooklyn, NY 11201']}",Curry Heights,17182609000.0,2,3.5,242,"['pickup', 'delivery']",https://www.yelp.com/biz/curry-heights-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1659,1659,fulton-landing-seafood-co-brooklyn,"[{'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.690584, 'longitude': -73.982326}",,2843.480373531611,0YsTg-3VwSLCHAJ23Gf2XA,https://s3-media4.fl.yelpcdn.com/bphoto/Ds-JWTDjp3eBvvKaoDgXkw/o.jpg,False,"{'address1': '445 Albee Square W', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['445 Albee Square W', 'Brooklyn, NY 11201']}",Fulton Landing Seafood Co.,,2,3.5,45,[],https://www.yelp.com/biz/fulton-landing-seafood-co-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1660,1660,raj-mahal-new-york,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.72684, 'longitude': -73.98746}",(212) 982-3632,2625.466889114631,TTwPVEHeSeyFMLF6cik8Lw,https://s3-media2.fl.yelpcdn.com/bphoto/T6WoQXXppSKdYETG4NZcZA/o.jpg,False,"{'address1': '322 E 6th St', 'address2': 'Ste 1', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['322 E 6th St', 'Ste 1', 'New York, NY 10003']}",Raj Mahal,12129823632.0,2,3.0,198,"['pickup', 'delivery']",https://www.yelp.com/biz/raj-mahal-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1661,1661,cafe-d-avignon-brooklyn,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.690934, 'longitude': -73.982881}",(929) 378-4848,2839.134957488809,EJHYYM09cnEfQmFBVZi3rg,https://s3-media3.fl.yelpcdn.com/bphoto/hJWYDVuORpVWZ39aUw3WPQ/o.jpg,False,"{'address1': '445 Albee Square W', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['445 Albee Square W', 'Brooklyn, NY 11201']}",Cafe D'Avignon,19293784848.0,2,3.5,28,[],https://www.yelp.com/biz/cafe-d-avignon-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1662,1662,dekalb-taco-brooklyn,"[{'alias': 'tacos', 'title': 'Tacos'}]","{'latitude': 40.691126, 'longitude': -73.9825963}",(929) 359-6555,2841.94794795147,wxinBSmutHlOpsSAWu-lOw,https://s3-media2.fl.yelpcdn.com/bphoto/O0YnoiyJ3I2qXHFunVVmBg/o.jpg,False,"{'address1': '445 Albee Square W', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['445 Albee Square W', 'Brooklyn, NY 11201']}",Dekalb Taco,19293596555.0,2,3.0,35,"['pickup', 'delivery']",https://www.yelp.com/biz/dekalb-taco-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1663,1663,maison-kayser-brooklyn,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bakeries', 'title': 'Bakeries'}]","{'latitude': 40.6921231, 'longitude': -73.9911683}",(718) 254-9600,2275.3512371251168,jg7B0Pd1j_gCV_AKk3iVDQ,https://s3-media3.fl.yelpcdn.com/bphoto/VbDWM8as6V8KFqgqqliwDA/o.jpg,False,"{'address1': '57 Court St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['57 Court St', 'Brooklyn, NY 11201']}",Maison Kayser,17182549600.0,2,3.5,112,[],https://www.yelp.com/biz/maison-kayser-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1664,1664,bareburger-new-york-27,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 40.72159, 'longitude': -73.98857}",(212) 510-8610,2138.202845426311,rCIHm8cDwnaMRuElt0X1sQ,https://s3-media2.fl.yelpcdn.com/bphoto/5Pde6MCUJlhVyTZA6UAy-w/o.jpg,False,"{'address1': '173 Orchard St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['173 Orchard St', 'New York, NY 10002']}",Bareburger,12125108610.0,2,2.5,22,"['pickup', 'delivery']",https://www.yelp.com/biz/bareburger-new-york-27?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1665,1665,alin-sushi-new-york-4,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.71651, 'longitude': -73.99503}",(646) 922-7282,1352.511299227695,3lVipbz3cKWrslZ2mTdzrQ,https://s3-media3.fl.yelpcdn.com/bphoto/kVWvf6IPQZYkM7wj8e6Uiw/o.jpg,False,"{'address1': '55-59 Chrystie St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['55-59 Chrystie St', 'New York, NY 10002']}",Alin Sushi,16469227282.0,2,3.5,43,"['pickup', 'delivery']",https://www.yelp.com/biz/alin-sushi-new-york-4?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1666,1666,new-apollo-diner-brooklyn,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'greek', 'title': 'Greek'}]","{'latitude': 40.6905636596877, 'longitude': -73.9876246154499}",(718) 858-5600,2596.232505627683,evwqlrmGijk_bFLJYrsHyw,https://s3-media3.fl.yelpcdn.com/bphoto/13mj7pEAwTkciKDbj52RxA/o.jpg,False,"{'address1': '155 Livingston St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['155 Livingston St', 'Brooklyn, NY 11201']}",New Apollo Diner,17188585600.0,2,3.0,166,"['pickup', 'delivery']",https://www.yelp.com/biz/new-apollo-diner-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1667,1667,jr-sushi-new-york,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 40.71528, 'longitude': -74.00961}",(212) 233-8338,773.8532429325638,L_LDa1yW6qcUQJ6IsXqNNw,https://s3-media3.fl.yelpcdn.com/bphoto/ccG2-itpi27RcWN9ZJf3JQ/o.jpg,False,"{'address1': '86A W Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['86A W Broadway', 'New York, NY 10007']}",JR Sushi,12122338338.0,2,2.5,127,"['pickup', 'delivery']",https://www.yelp.com/biz/jr-sushi-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1668,1668,la-lune-new-york-2,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 40.7258067280054, 'longitude': -73.9837789535522}",(212) 260-1420,2763.13709094412,WrosSu0SDPeTnzcGjIikfw,https://s3-media3.fl.yelpcdn.com/bphoto/9BcC2cOrHNwrcGM-c-HRaA/o.jpg,False,"{'address1': '103 Ave A', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['103 Ave A', 'New York, NY 10009']}",La Lune,12122601420.0,2,3.0,9,[],https://www.yelp.com/biz/la-lune-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1669,1669,bridge-fresh-brooklyn,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 40.702823868431, 'longitude': -73.986965569752}",(718) 488-1993,1825.033755367436,yxl68RiKIphAvBIVWVBqhw,https://s3-media2.fl.yelpcdn.com/bphoto/SOrfeBrTGKeAHgh_PhqI3A/o.jpg,False,"{'address1': '68 Jay St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['68 Jay St', 'Brooklyn, NY 11201']}",Bridge Fresh,17184881993.0,2,2.5,63,[],https://www.yelp.com/biz/bridge-fresh-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1670,1670,beans-and-greens-new-york-2,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 40.715004, 'longitude': -74.014819}",(212) 786-4760,959.5864333612795,M_pqBIcgG9eL3Y6aLFn9-w,https://s3-media3.fl.yelpcdn.com/bphoto/-w44G4w0hRtg9HD7xQOSEw/o.jpg,False,"{'address1': '245 Murray St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10282', 'country': 'US', 'state': 'NY', 'display_address': ['245 Murray St', 'New York, NY 10282']}",Beans & Greens,12127864760.0,2,2.5,87,"['pickup', 'delivery']",https://www.yelp.com/biz/beans-and-greens-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1671,1671,neighborhood-gourmet-eatery-new-york,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.718475, 'longitude': -74.004814}",(212) 343-7390,1122.6504460896429,sVoW4CXYNNlgzT5hZ6_QUg,https://s3-media1.fl.yelpcdn.com/bphoto/kNiCI2QLXBDgO2iEB_bdAw/o.jpg,False,"{'address1': '275 Church St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['275 Church St', 'New York, NY 10013']}",Neighborhood Gourmet Eatery,12123437390.0,2,3.0,4,[],https://www.yelp.com/biz/neighborhood-gourmet-eatery-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1672,1672,mikaku-sushi-new-york,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.72136, 'longitude': -73.99675}",(212) 431-4820,1682.4217361543726,KGD7hsGHd3KpiEGOApZLvQ,https://s3-media1.fl.yelpcdn.com/bphoto/Y8XX25x9YAenQhIZVsFzzg/o.jpg,False,"{'address1': '85 Kenmare St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['85 Kenmare St', 'New York, NY 10012']}",Mikaku Sushi,12124314820.0,2,3.5,132,"['pickup', 'delivery']",https://www.yelp.com/biz/mikaku-sushi-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1673,1673,j-p-mustard-new-york,"[{'alias': 'diners', 'title': 'Diners'}]","{'latitude': 40.706875, 'longitude': -74.004386}",(212) 964-1120,305.4971716886425,bCFwcR-kWLVAr-dJWvOftA,,False,"{'address1': '89 South St', 'address2': '', 'address3': 'South Street Seaport', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['89 South St', 'South Street Seaport', 'New York, NY 10025']}",J.P. Mustard,12129641120.0,2,2.0,6,[],https://www.yelp.com/biz/j-p-mustard-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1674,1674,juice-press-new-york-9,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]","{'latitude': 40.72355, 'longitude': -73.98879}",(212) 777-0034,2279.1055636823653,za2tpDkXRE6Wuv7ikcAhnw,https://s3-media2.fl.yelpcdn.com/bphoto/dAo1j_TDa7TZexWt1wN7Tg/o.jpg,False,"{'address1': '70 E 1st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['70 E 1st St', 'New York, NY 10003']}",Juice Press,12127770034.0,2,3.5,100,"['pickup', 'delivery']",https://www.yelp.com/biz/juice-press-new-york-9?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1675,1675,devon-and-blakely-new-york-8,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.714141219887, 'longitude': -74.0155009707779}",(212) 786-4206,932.2210325214886,S6Wa5JDebsRgU0wyDwMbjg,https://s3-media3.fl.yelpcdn.com/bphoto/UD7Qg0gYhWsu8sBkAmBwLA/o.jpg,False,"{'address1': '1 World Financial Ctr', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10281', 'country': 'US', 'state': 'NY', 'display_address': ['1 World Financial Ctr', 'New York, NY 10281']}",Devon & Blakely,12127864206.0,2,2.0,81,"['pickup', 'delivery']",https://www.yelp.com/biz/devon-and-blakely-new-york-8?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1676,1676,85-chinese-restaurant-new-york,"[{'alias': 'cantonese', 'title': 'Cantonese'}]","{'latitude': 40.7175407, 'longitude': -73.9944992}",(212) 680-0118,1469.0547119863,D5PuTv7Z-CI62sjJbM2WRw,https://s3-media1.fl.yelpcdn.com/bphoto/DMPXO3cj307AWXO7t8T16w/o.jpg,False,"{'address1': '85 Chrystie St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['85 Chrystie St', 'New York, NY 10002']}",85 Chinese Restaurant,12126800118.0,2,2.5,5,[],https://www.yelp.com/biz/85-chinese-restaurant-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1677,1677,jianbing-company-brooklyn-7,"[{'alias': 'shanghainese', 'title': 'Shanghainese'}]","{'latitude': 40.6912509, 'longitude': -73.9832589}",(929) 368-2763,2843.480373531611,7CVwzVYgNndEgWrFnVoQBA,https://s3-media2.fl.yelpcdn.com/bphoto/a0dArWfnXkgxNsCYUBToGw/o.jpg,False,"{'address1': '445 Albee Square W', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['445 Albee Square W', 'Brooklyn, NY 11201']}",Jianbing Company,19293682763.0,2,3.0,40,"['pickup', 'delivery']",https://www.yelp.com/biz/jianbing-company-brooklyn-7?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1678,1678,madison-bagel-and-grill-new-york,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bagels', 'title': 'Bagels'}]","{'latitude': 40.7117461198538, 'longitude': -74.0003928914666}",(212) 608-4694,678.4574484494533,yt4TpkQ-45A-ZsniITzgVg,https://s3-media4.fl.yelpcdn.com/bphoto/Q5bHE0l9E8FCOJa7BCKvDw/o.jpg,False,"{'address1': '5 Madison St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['5 Madison St', 'New York, NY 10038']}",Madison Bagel & Grill,12126084694.0,2,2.5,12,"['pickup', 'delivery']",https://www.yelp.com/biz/madison-bagel-and-grill-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1679,1679,fletchers-bbq-brooklyn,"[{'alias': 'bbq', 'title': 'Barbeque'}]","{'latitude': 40.69085, 'longitude': -73.98329}",,2843.480373531611,hUsn0xF_INQ-aR4L_Mek4w,https://s3-media3.fl.yelpcdn.com/bphoto/TzzR_vep0oNimsMkiUsobQ/o.jpg,False,"{'address1': '445 Albee Square W', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['445 Albee Square W', 'Brooklyn, NY 11201']}",Fletcher's BBQ,,2,3.0,31,"['pickup', 'delivery']",https://www.yelp.com/biz/fletchers-bbq-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1680,1680,vanel-on-first-new-york,"[{'alias': 'southern', 'title': 'Southern'}]","{'latitude': 40.726413, 'longitude': -73.986579}",(212) 533-3511,2638.315039236484,BUlrIcNw0bzlKmvBP5SG5A,https://s3-media2.fl.yelpcdn.com/bphoto/toxULvftgIwlyyG3sMfJ7Q/o.jpg,False,"{'address1': '95 First Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['95 First Ave', 'New York, NY 10003']}",Vanel on First,12125333511.0,2,3.0,3,[],https://www.yelp.com/biz/vanel-on-first-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1681,1681,neighbors-café-brooklyn,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 40.701702, 'longitude': -73.995778}",(347) 696-2575,1231.4288751061686,ScGOQn5vliD6TngiKNLRMg,https://s3-media2.fl.yelpcdn.com/bphoto/lXGSp8EqOYdtPrLx0K17dw/o.jpg,False,"{'address1': '60 Furman St', 'address2': 'Fl 1', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['60 Furman St', 'Fl 1', 'Brooklyn, NY 11201']}",Neighbors Café,13476962575.0,2,2.5,15,[],https://www.yelp.com/biz/neighbors-caf%C3%A9-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1682,1682,cafe-metro-brooklyn,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 40.6939092938425, 'longitude': -73.9849905253267}",(718) 237-4800,2484.82735531304,7RFUG5LmFaQnqrpwRjwS4A,https://s3-media3.fl.yelpcdn.com/bphoto/qc-bIsxlSaDoLfvjN8OtAw/o.jpg,False,"{'address1': '15 Metrotech Ctr', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['15 Metrotech Ctr', 'Brooklyn, NY 11201']}",Cafe Metro,17182374800.0,2,3.0,67,"['pickup', 'delivery']",https://www.yelp.com/biz/cafe-metro-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1683,1683,joe-and-the-juice-new-york-3,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 40.726165, 'longitude': -74.001213}",,2020.5309888593104,54It8Q6chDE2LsTWG9HY2Q,https://s3-media3.fl.yelpcdn.com/bphoto/KZZcaev_jgQbgYXsCTDDJQ/o.jpg,False,"{'address1': '161 Prince St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['161 Prince St', 'New York, NY 10012']}",JOE & THE JUICE,,2,3.0,41,[],https://www.yelp.com/biz/joe-and-the-juice-new-york-3?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1684,1684,le-pain-quotidien-new-york-158,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.7215006, 'longitude': -74.001552192625}",(212) 625-9009,1517.5580801253964,JQI9jo2g_OIxkMIumpMtXQ,https://s3-media4.fl.yelpcdn.com/bphoto/azlT86rrt8PJr6DgX6M_XQ/o.jpg,False,"{'address1': '100 Grand St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['100 Grand St', 'New York, NY 10013']}",Le Pain Quotidien,12126259009.0,2,3.5,209,"['pickup', 'delivery']",https://www.yelp.com/biz/le-pain-quotidien-new-york-158?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
1685,1685,café-angelique-new-york-3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.7262799539801, 'longitude': -73.9955807733993}",(212) 475-3500,2202.792598967048,_n5AWGe4zh9OdSMxyoMb1A,https://s3-media3.fl.yelpcdn.com/bphoto/Cw6SsHB24DrkRNSmQlCxTw/o.jpg,False,"{'address1': '68 Bleecker St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['68 Bleecker St', 'New York, NY 10012']}",Café Angelique,12124753500.0,2,3.5,210,"['pickup', 'delivery']",https://www.yelp.com/biz/caf%C3%A9-angelique-new-york-3?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
